title	author	body
诸罗道中即事	褚禄	圣朝德泽沛南东，纵目郊原茂对中。圳水春生灌溉足，露华秋重土膏融。扶桑色映曈曨日，络纬声随断续风。自愧一官无报称，好书大有慰宸衷。
安平晚渡	褚禄	楼堞参差噪暮鸦，村氓唤渡语声哗。忽冲沙鸟瞑烟破，渐转蒲帆夕照斜。远浦不须愁返棹，晚风无事动悲笳。寒潮乍退人归后，明月孤舟漾浅沙。
沙鲲渔火	褚禄	连冈相接聚沙汀，掩映渔舟点点萤。风定碧波明远火，光摇寒影落疏星。莫疑沧海鲛人泪，翻讶干坤柳絮萍。惊起苍龙眠不稳，欲燃犀角烛奇形。
鹿耳春潮	褚禄	天然形胜待潮生，鼙鼓逢逢望欲惊。正是桃花春破浪，俨然瀛岛雨翻城。当时窃国悲浮瘴，此日长年认荡缨。竞说王师平寇日，海门如雪势峥嵘。
鸡笼积雪	褚禄	移来琼岛是何年，积素凝华入望妍。瑞数碧鸡开运会，城依元圃说桑田。玉山岝崿光相映，银海波涛势欲连。不信炎方寒起粟，燕云迢递近中天。
放洋	谢家树	造物凭虚凿此洼，山遥岸渺廓无涯。团银界玉烟横漈，泼靛摇红日射沙。眼底澄清身入镜，胸中洒落舰飞花。分明绝景人难识，枉羡张骞泛月槎。
台中夏晷长于中土者数刻岁壬申（1752）六月望后一日课士因拈唐文宗我爱夏日长之句为题实写现景非赋古也书此以示诸生	谢家树	天形如覆釜，两轴定四方。北仰南倾泻，远睇殊混茫。入地三十六，未尽浑天量。闻到小昆仑，北斗失其疆。大星古无纪，南极现莹芒。所以谈海外，明晦颇异常。初三不云朏，昨夜已生光。因之测日景，加刻夏尤长。天低与水接，黄垆半相望。羲和方转驭，金乌早拂桑。火轮就浣濯，摩荡添焜煌。一跃高十丈，中土尚黎苍。虎头迄鸡尾，乃入虞渊藏。羊脾熟未久，恍惚势欲翔。炎帝勤属辖，丙丁恋故乡。我来当五月，日爱熏风凉。官闲无浊热，署厂纳虚暘。笔砚新位置，书卷启尘囊。几净捱木凳，窗白倚竹床。榕午垂正阴，檨舂侧西墙。触处供清吟，茶余巡空廊。导意使和缓，练神俾固强。眷彼草芊芊，带翠上我堂。谁家养白鸠，滑滑叫昏黄。绰有故园趣，以此足相羊。好景公同人，意切词乃昌。莫作寻常题，学舌赋晚唐。
澎湖	谢家树	又见人间大洞庭，罗罗七十二山青。桶盘妥贴凭谁挈，虎豹狰狞唤欲醒。怪石鲛纹添禹贡，花螺贝锦注葩经。黄昏点点归鱼艇，款乃声中月满汀。
寒食日诸罗署中偶作，四首之一	谢本量	百花开放出墙头，隔岁榴红子未收。细雨东风作寒食，故山西望海云稠。
寒食日诸罗署中偶作，四首之二	谢本量	草房密密下重帘，三月春寒较腊严。万井春烟谁禁火，卖饧时节雨廉纤。
寒食日诸罗署中偶作，四首之三	谢本量	檨花如雪饲金鱼，小院阴浓绿不除。春色尚留三分一，盘中已荐夏秋蔬。
寒食日诸罗署中偶作，四首之四	谢本量	春愁如醉篆烟寒，昼倦拋书午梦残。刚到故园云忽断，角声吹破倚栏杆。
巡社纪事	谭垣	夙驾淡溪东，遥指搭楼路。曲涧架小桥，红英谷月绿树。社厝隐云林，笆篱深深护。堂中列图鼎，典则犹可数。帝德浃雕题，覆育时煦妪。番黎沾化久，爱戴深且固。童子四五人，能诵诗书句。谘询实可欣，奖劝不妨屡。众番亦欣然，笑请轩车驻。
巡社纪事	谭垣	稻陇转平埔，驱车入武洛。旌竿绕寒云，戍楼晓明柝。土目跪前迎，庶番互联络。社丁虽稀少，勇壮俱超跃。昔在大泽机，旧址连岩崿。日与生番伍，趋走类猿玃。自从归化来，熏蒸销狞恶。移社向中田，妇子安耕获。我来宣皇仁，毋使逢不若。山鬼应从风，祥和遍村落。
巡社纪事	谭垣	山行复出山，远见溪云起。阿猴当中权，闤闠列村市。城门固鱼钥，修篁如列雉。编茅备堂奥，削土崇阶戺。天使持节来，骢马历至止。番目为我陈，此社非他比。素称物力饶，众社归经纪。年来生齿繁，不复追前趾。我为番目言，物盛难可恃。应须敦俭约，慎勿踵奢侈。
巡社纪事	谭垣	淡水向南趋，乘涨多纡折。古社依上流，番社参差列。日暮乃停骖，乍望心如结。篱缺见溪光，沙岸水方啮。谋将社寮移，众番情辞切。我与番众谋，非可一言决。相度宜周详，经费宜樽节。暂施堤防功，且待秋潦竭。秉烛坐中庭，劝谕均晓彻。老番共扶携，幼番各持挈。惇庞诚可嘉，整肃尤可悦。忧劳长善心，此理信前哲。
巡社纪事	谭垣	出门仍沿溪，自上而及下。溪流远回汀，番厝藏中野。此处丁盈千，林总甲诸社。罗拜纷难数，注名不停写。圣朝湛濊恩，雕题绥福嘏。试观生息多，谁非被化者。番老不言寿，番女亦云姹。由来沾雨露，亦自谋弓冶。我为番目言，社丁不患寡。衣食所必需，犁锄正堪把。行见尔番庶，击鼓吹豳雅。
巡社纪事	谭垣	晚过力力溪，溪水清可掬。皎月悬林端，修竹如新沐。下马入番社，番众一何肃。灯前试细认，尔雅殊被服。谘访听语音，通晓更娴熟。圣治开文明，光被及番族。应知久渐摩，秀发此先卜。拱手进番童，经书果能读。忠信自有基，礼义须涵育。劝勉且丁宁，披月前村宿。
巡社纪事	谭垣	凌晨赴茄藤，绕社乔木古。宿鸟鸣高枝，疏花缀深圃。番众拥我前，衣被半蓝缕。升堂细谘询，一一诉贫苦。众番叩头说，番愚为人侮。我谓番本愚，圣朝所安抚。谁欤或侮之，我能为尔剖。慎勿学奸刁，贫苦乃自取。老番共点头，少番首亦俯。开道至再三，不觉日亭午。
弥陀寺	费应豫	马首从东转，禅扉一径荒。柳阴垂古井，花气近回廊。擘荔频倾碧，烹茶浅泛黄。山僧无俗韵，尽日检医方。
曹仁宪谨荣寿五言古一首	辛仰高	图治如我公，斯文欣振作。居官凛四知，造士怀三乐。循循善诱人，谆谆勖舞勺。玉石赋他山，自堪来攻错。德行先文章，昌明大而博。疾苦询劝风，良医能救药。敦俗劝农桑，深于求民莫。正宜不计功，渊源一濂洛。富贵等浮云，素志明淡泊。治事关治心，经纶裕经略。身是后雕松，封疆重寄钥。愿祝寿南山，曲奏南飞鹤。
曹仁宪谨荣寿长短歌一首	辛凤翥	羡曹公端正好棫朴，作人称寿考。何福不除，宜咏天保。杖乡日，蓬莱岛。宽兮仁兮，恰似无心大造。人知道是商山皓欤，我谓香山老。
渡黑水沟	郁永河	浩荡孤帆入杳冥，碧空无际漾浮萍。风翻骇浪千山白，水接遥天一线青。回首中原飞野马，扬舲万里指晨星。扶摇乍徙非难事，莫讶庄生语不经。
途次牛骂社	郁永河	番社如蚁垤，茅檐压路低。岚风侵短牖，海雾袭重绨。避雨从留屐，支床更着梯。前溪新涨阻，徙倚欲鸡栖。
土番竹枝词，二十四首之一	郁永河	生来曾不识衣衫，裸体年年耐岁寒。犊鼻也知难免俗，乌青三尺是围阑。
土番竹枝词，二十四首之二	郁永河	文身旧俗是雕青，背上盘旋鸟翼形。一变又为文豹鞹，蛇神牛鬼共狰狞。
土番竹枝词，二十四首之三	郁永河	胸背斓斑直到腰，争夸错锦胜鲛绡。冰肌玉腕都文遍，只有双蛾不解描。
土番竹枝词，二十四首之四	郁永河	番儿大耳是奇观，少小都将两耳钻。截竹塞轮轮渐大，如钱如碗复如盘。
土番竹枝词，二十四首之五	郁永河	丫髻三叉似幼童，发根偏爱系红绒。出门又插文禽尾，陌上飘颻各斗风。
土番竹枝词，二十四首之六	郁永河	覆额齐眉绕乱莎，不分男女似头陀。晚来女伴临溪浴，一队鸬鹚荡绿波。
土番竹枝词，二十四首之七	郁永河	鑢贝雕螺各尽功，陆离斑驳碧兼红。番儿项下重重遶，客至疑过绣领宫。
土番竹枝词，二十四首之八	郁永河	铜篐铁镯俨刑人，斗怪争奇事事新。多少丹青摹变相，画图那得似生成。
土番竹枝词，二十四首之九	郁永河	老翁似女女如男，男女无分总一般。口角有髭皆拔尽，须眉却作妇人颜。
土番竹枝词，二十四首之十	郁永河	腰下人人插短刀，朝朝磨砺可吹毛。杀人屠狗般般用，纔罢樵薪又索綯。
土番竹枝词，二十四首之十一	郁永河	耕田凿井自艰辛，缓急何曾叩比邻。构屋斫轮还结网，百工俱备一人身。
土番竹枝词，二十四首之十二	郁永河	轻身矫捷似猿猱，编竹为篐束细腰。等得吹箫寻凤侣，从今割断伴妖娆。
土番竹枝词，二十四首之十三	郁永河	男儿待字早离娘，有子成童任远扬。不重生男重生女，家园原不与儿郎。
土番竹枝词，二十四首之十四	郁永河	女儿纔到破瓜时，阿母忙为构室居。吹得鼻箫能合调，任教自择可人儿。
土番竹枝词，二十四首之十五	郁永河	只须娇女得欢心，那见堂开孔雀屏。既得欢心纔挽手，更加凿齿缔姻盟。
土番竹枝词，二十四首之十六	郁永河	乱发鬖鬖不作緺，常将两手自搔爬。飞蓬毕世无膏沐，一样绸缪是室家。
土番竹枝词，二十四首之十七	郁永河	谁道番姬巧解酿，自将生米嚼成浆。竹筒为瓮床头挂，客至开筒劝客尝。
土番竹枝词，二十四首之十八	郁永河	夫携弓矢妇锄耰，无褐无衣不解愁。番罽一围聊蔽体，雨来还有鹿皮兜。
土番竹枝词，二十四首之十九	郁永河	竹弓楛矢赴鹿场，射得鹿来交社商。家家妇子门前盼，饱惟余沥是头肠。
土番竹枝词，二十四首之二十	郁永河	莽葛元来是小舠，刳将独木似浮瓢。月明海澨歌如沸，知是番儿夜弄潮。
土番竹枝词，二十四首之二十一	郁永河	种秫秋来甫入场，举家为计一年粮。余皆酿酒呼群辈，共罄平原十日觞。
土番竹枝词，二十四首之二十二	郁永河	梨园敝服尽蒙茸，男女无分只尚红。或曳朱襦或半臂，土官气象已从容。
土番竹枝词，二十四首之二十三	郁永河	土番舌上掉都卢，对酒欢呼打剌酥。闻道金亡避元难，飓风吹到始谋居。
土番竹枝词，二十四首之二十四	郁永河	深山负险聚游魂，一种名为傀儡番。博得头颅当户列，髑髅多处是豪门。
过宁靖王墓	郭必捷	萋萋芳草忆王孙，碧水丹山静闭门。吊月蟪蛄悲故府，号风松柏泣忠魂。一枝聊借犹堪托，四海无家岂独存。历尽艰辛逃绝域，但留正气塞干坤。
风物吟，十一首之一	郑大枢	迎年红紫斗春风，四季花开浥露丛。未字女儿休折采，王昌只在此墙东。
风物吟，十一首之二	郑大枢	花鼓俳优闹上元，管弦嘈杂并销魂。灯如飞盖歌如沸，半面佳人恰倚门。
风物吟，十一首之三	郑大枢	宜雨宜晴三月三，糖浆草粿列先龛。凤头龙尾衣衫摆，踏遍郊垧酒已酣。
风物吟，十一首之四	郑大枢	海港龙舟夺锦标，缠头三五错呼么。行看对对番童子，嘴里弹琴鼻里箫。
风物吟，十一首之五	郑大枢	六月家家作半年，红团糖馅大于钱。娇儿痴女频欢乐，金鼓叮冬嚷暑天。今宵牛女度佳期，海外曾无鹊踏枝。屠狗祭魁成底事，结缘煮豆始何时。
风物吟，十一首之六	郑大枢	香烟缥缈绕盂兰，果号菩提佛顶盘。普度无遮观自在，纸灯夜静散波澜。
风物吟，十一首之七	郑大枢	夺采抡元喝四红，月明如水海天空。野桥歌吹音寥寂，子夜挑灯一枕风。
风物吟，十一首之八	郑大枢	囊萸载酒啖槟榔，处处登高屐齿忙。黄菊正开秋未老，满天纸鹞竞飞扬。
风物吟，十一首之九	郑大枢	一阳初动岁初添，地暖长春不裹棉。糯米为丸黏饷耗，日中视晷卜丰年。
风物吟，十一首之十	郑大枢	纸马幢幡送灶神，山肴野簌杂前陈。厨门长幼交罗拜，频祝休言辣臭辛。
风物吟，十一首之十一	郑大枢	宰鸭书符压岁凶，松盆燎火暖芙蓉。千茎爆竹通宵响，贾岛精神酒一钟。
曹仁宪谨荣寿七言截句，四首之一	郑廷理	洛邑阴阳和气充，地灵人杰古今同。名区旧有耆英会，八十翁偕七十翁。
曹仁宪谨荣寿七言截句，四首之二	郑廷理	弱龄文采自翩翩，品擅蟾宫第一仙。转瞬韶光周甲子，是君重宴鹿鸣年。
曹仁宪谨荣寿七言截句，四首之三	郑廷理	恩周为士与为农，苃憩芳踪喜得逢。欲把甘棠比松柏，岁寒常晤召公容。
曹仁宪谨荣寿七言截句，四首之四	郑廷理	单父琴弦欲不弹，莼鲈既得如加餐。采芝定入商山谷，四皓衣冠画里看。
和宋明府村夜原韵	郑应球	世事浮沈付酒尊，海蟾高挂到衡门。身依竹节常分影，梦绕花须欲断魂。灯下书声干宿蠹，耳中蛩语失悲猿。怜才独有使君在，频檄诗篇过草垣。
移家	郑应球	淡泊无营意自宽，移家东郭近林峦。鸟吟白日春前树，人整青山竹外冠。张老已知成室美，渊明但取敝庐完。由来物理难齐论，聊借鹪鹩信所安。
龟山晚眺	郑应球	龟山日色冷长空，竹杖行吟醉晚风。诗句都从闲里得，物情好向静时穷。清潭照影澄云白，老树雕霜坠叶红。可是逢秋悲宋玉，暮蝉环噪蕊珠宫。
曹仁宪谨荣寿七言排律，二首之一	郑祥和	当日儒坛领袖先，蒲轮捷贲出鸣弦。原丰舆颂周衢里，琅峤讴思遍陌阡。仕路超群秋鹤立，官阶接踵晓莺迁。苍生久系胸间地，素志常忘郭外田。淡水藻芹叨灌溉，紫陵松竹倍延绵。青灯续带躭书味，白昼垂帘契道缘。别样聪明如雪净，几分严厉等霜坚。讲论要抉程朱粹，报最端推召杜贤。健令廉能都绝俗，仁人慈惠本天然。降申洵是嵩灵毓，问亥应逢绛县传。绕膝承欢兰并秀，齐眉合庆案相连。定知弧设重阳后，雅有花开晚节前。泽布甘堂三十载，祥征椿树八千年。莼羮微动琉璃碗，蓬饵初登瑇瑁筵。器量声名兼福命，文章经济又神仙。岁星此度瞻南极，翘首奎躔达斗躔。
曹仁宪谨荣寿七言排律，二首之二	郑祥和	户诵家弦孰主持，为民父母更为师。洛川从昔多名宿。闽海于今广教思。所愿淳风蒸近古，频将化雨溥无私。孝经亲写河间字，书院勤颂宋代规。案牍岂容滋蠧弊，琴堂并可坐皋比。春生足下耆而艾，味在胸中乐不疲。觉世蒙都求我告，禔躬清且畏人知。长才非独羊先牧，雅度惟令鹤与随。墐蛰沾仁符月令，丝骐着范谱风诗。诞辰政听庚辛暇，典午筹潻甲子奇。马帐藉倾黄菊水，兕觥新佐紫霞卮。钧天律吕闻盈耳，载路歌声祝介眉。待看鹿鸣重宴日，正当鸠杖早朝时。福星高映文星朗，心术精参治术宜。瀛岛黍苗凭渥遍，怀州桑梓乞归迟。儒林道学兼醇吏，三传公该一传垂。
番俗，五首之一	郑霄	混沌初开似葛怀，人间甲子欠安排。瞻蒲望杏占农候，一幅豳风却不差。
番俗，五首之二	郑霄	蓬头跣足露雎尻，尺布缠腰结束豪。总发莫嫌藤草陋，娆妖全在插鸡毛。
