<begin>	1	人事类
54	园	高竹 长荷 丹青 松径 骈红 景致 游人 桃李 树影 池沼 竹径 狂蝶 杨柳 啼鸟 蝶舞 红紫 竹庭 拥翠 风光 赏客 芝兰 花容 亭台 松轩 娇乌 荷花 好花 莺歌 垣 竹阴 竹密 轩窗 蕙径 风清 翠竹 柳塘 缓步 叠石 买花 独乐 闭户 花柳 花影 花深 栏槛 桃溪 日暖 闲花 花坞 闲游 移花 沽酒 不窥 倚栏 烟云外 归图画 禽对语 花冉冉 鱼避钓 竹三径 借隐 惊蝶梦 歌舞地 无俗情 锦绣中 费剪裁 树交花 柳纤纤 鹤听琴 瑟一张 作醉乡 待蚕眠 绮罗人 穷胜事 花多映竹 绿间千畦媚 自求佳草木 风月三杯酒 月浸酴醾架 柳放千条翠 石兰斜点笔 鸟不归山 红欹几径斜 仍插小藩篱 干坤数亩田 风和芍药栏 花开万点红 桐叶坐题诗
55	嵩山	石室 玉人 石床 乘龙 中天 石磴 神岳 圣境 峻极 一柱 仙灵 祝汉 天池 金像 铜铫 控鹤 巨镇 洞天 仙宫 仙梯 高崧 三呼 圣佐 生申 阴洞 捣帛石 鸡鸣日出 月光童子 玉书何代册 朝廷隆正祀 雷雨中天近 天中瞻巨镇 空坛 登仙台 仙馆玉浆 鬼谷先生 金奏古时钟 神物閟幽踪 烟云尽日重 元气有余形 云烟浮近甸 日月绕中原
56	温泉	如沸 暖溜 炎液 烂鸟 暗波 痊疴 清暑 飞雾 神井 金作瓮 若焚 喧波 温涛 游鱼 沸溜 保性 攘寒 如潮 潮泉 玉为池 濯日月 献玉雁 龙暖水 一气无冬夏 人游不附火 煎调非待鼎 投浴尘埃凈 飞雾烟 浴金环 人在池 诸阳自废兴 虫出亦疑冰 温暖自盈池 分浇稼穑滋
57	溪	大岸 浮莩 滩声 苇叶 荫树 苇岸 垂钓 濯足 波影 小桥 牧笛 红蓼 别浦 连江 小艇 帆影 芦花 浮花 苹洲 浣花 溉田 水声 短艇 渔歌 白苹 闲花 急濑 折苇 野水 沙平 水平 夹青蒲 朝映日 渔人笛 荫堤嘉树 猿藏竹下 龙鳞波细 清湍 荒浦 孤舟 石浅 波细 见绿莜 晚生烟 贾客船 掠水轻禽 鱼隐蒲间 燕尾堤斜 傍花云自好 波间鹭出没 漠漠一天水 沙虚留虎迹 红渠仙仗出 送月竹长清 沙上雁纵横 涓涓两岸芦 水滑带龙涎 白鹤羽人来
58	游山	坐石 樵歌 济胜 登山 倚竹 石室 幽人 携壶 扳崖 牧唱 赐银 陟岭 摘花 竹扃 樵子 拉友 芒鞋 溪门 古木 虎迹 停山 携妓往 寻鸟道 眼中诗兴 山呈奇状 杖分花草 竹杖 涧道 疏花 樵声 扪险 着屐登 蹑云根 衣上岩光 鸟识旧游 屐印莓苔 路绝寻幽洞 摘花香入路 瀑落回龙洞 山花如有意 谷鸟鸣相唤 曲土反凌虚度 林疏见别峰 题石笔粘苔 云深护鹤巢 野鸟解留人 山云卷复舒 仙源何处寻
59	道路	龟背 三条 九达 列亭 羊肠 九陌 四衢 束马 藩竹 毂击 并驱 聚散 多歧 三衢 阡陌 坦坦 屈曲 康衢 马迹 古今 征尘 树槐 肩摩 长走 往来 五达 九轨 康庄 平平 迢遥 方轨 羊肠 南北 行色 马足 利名 杨朱泣 车马客 五里十里 山重水复 草荒藏古堠 鸡声茅店月 怪禽啼旷野 车轮 商旅 阮籍悲 利名尘 千蹄万蹄 月苦风酸 树远指长亭 人迹板桥霜 落日恐行人 烟惨春深树 风号日暮钟
60	尘	如烟 缭绕 惊眼 遮天 随马 似雾 纷飞 污衣 蔽日 逐人 人迹 窗隙 连云 生罗袜 迷远望 沾舞袖 淄马足 隐郊树 闲扑客衣 只为风吹去 马足 客途 若雾 扑锦鞯 锁斜阳 染征衣 污客衣 暗江楼 静穿窗隙 还随马足生 谩传罗袜恨 光飘神女袜 已伤花榻满 氛氲随去骑 独信客衣轻 影落羽人衣 休好画屏飞 散漫逐行人
61	渔矶	苔暗 倚钓 坐钓 岸侧 月明 连筒 系舟 水间 崔巍 倚岸 苍石 风雨 渭水 入画 系缆 柳岸 风波 吴江 江湖 尚父迹 几笛清风 磊落 泥流 金钩 古令 磻江 临波 垂钓 苹洲 烟雨 严濑 风月 子陵滩 一竿明月 适兴垂纶坐 晴日晒鱼网 不忧风浪没 低遮惟柳线 夕烟生远岸 忘情曝背眠 秋风吹钓丝 常恐水云漫 遍匝是苔钱 落日滟平波
62	远山	崔嵬 修眉 重嶂 一柱 缥缈 极目 遥岑 双蛾 寸碧 晨光 万重 连云 云端 翠色 隐隐 云间 隐约 天外 半圭 黛翠 风声减 点螺 云盖 几点 接水 天表 蓝光 峨峨 天外 微芒 云边 一点 云深 黛色深 青霭外 千寻外 兼水远 穷千丈 堆螺髻 日边路 穷目力 光浮岫远 红带夕阳 白云间 一望间 接天高 耸万里 露碧簪 天外峰 散天涯 色涨云深 翠连芳草 森罗蓝袖处 翠露云鬟小 行云凝出晚 高为天一柱 翠黛横千里 紫盖云阴远 缥缈碧云边 青梳螺髻偏 去鹤话归迟 秀作海三峰 浓云蔽几重 香炉烟气多
63	远水	兼天 波澄 漠漠 渺渺 微茫 极目 浩浩 落日 浩荡 一泒 帆尽 无穷际 由地 江迥 悠悠 茫茫 浩渺 连天 漾漾 归舟 弥漫 千寻 烟含 莫测端 势朝沧海 海角云为岸 势随红日远 望来天影接 天边红日没 晓雾收时阔 源合洪河 红心石作洲 望极碧天连 疑共海门通 月畔浪花开 遥山断处平
64	潮	玉穴 冰岸 雪阵 琼池 雪堆 银山 一线 洪涛 鱼酋穴 往来 银岛 蹴地 高浪 鲲化 风雷 云卷 势涌 海面 雄威 千层 骇浪 鱼毛 生灭 玉山 震天 寒声 鳌翻 潮汐 雷奔 声号 江心 猛势 万叠 鼍吼 卷地 鸟惧 驱白马 大声吹地转 腾凌大鲲化 巨帆连地震 来知千古信 千浔 鲸回 拔山 龙惊 走金鳌 高浪蹴天浮 浩荡六鳌游 群楫望风迎 回见百川平 涛翻二日雪 风急水如立 浪喷四时花 帆飞山欲摇
65	涧	流急 屈曲 泉鸣 潺湲 侵篱 解褉 水口 细石 香岸 鳞奔 斜径 青萍 浅浅 水声 寒泉 花落 幽岩 鸣石 考盘 石头 清波 幽草 鹿饮 小桥 翠荇 溅溅 云影 小岸 禽鸣 碧岭 穿云 石磊磊 松郁郁 连夜响 清漱石 声漱玉 蒲芽长 一条横野 路通斜径僻 激石 水泠泠 草青青 入云深 曲通村 冷通山 苔发生 百尺通流 桥架朽梁危 流水潺潺急 水色环山色 水收圆石露 引桥横小木 山夹横斜去 轻苹浅浅浮 波光漾日光 沙浅小鱼游 傍岸接枯藤 源深屈曲通
66	莲塘	荷抽 翠扇 绿叶 翡翠 绿华 小荷 菱叶 鹭宿 叠影 玉井 莲折 红衣 绛苞 鸳鸯 青盖 高柳 荇花 龟游 浓行 银塘 红 景色 渔唱 苍苔 碧柳 红锦 伴人 刻石 水光 入座 藻荇 蜻蜓 短棹 翠盖 波光 菱歌 绿水 红渠 画船 游客 分波 花气 侵人 鹭鸶 鸳鹭 轻舟 夏日 芙蓉 珍馆 灵沼 荷花 兰舟 神女 垂钓客 浮小叶 清风晓 荷苍秋近叶 春风 菡萏 珠滨 绣陂 菱叶 玉沼 仙娥 采菱人 散清香 白露秋 莲织雨余花 白曳冲烟鹭 临风香冉冉 影乱鱼浮没 花密舟难渡 浮香轻醮水 红翻漾水霞 照水影田田 香清蝶往来 阴交鹭可藏 落片暗惊鱼
67	蔬园	抱瓮 种植 晚菘 雨浥 坏沃 栽培 汲水 遍畦 开畦 嫩策 春韭 分水 名品 连筒 桔槔 早韭 露凝 地肥 霜露 荷锄 满地 汲井 柔丛 秋菘 拔葵 柔苗 数畦 绿苗 孔圣射 樊迟学 诸葛菜 师老圃 青覆幕 菜蕨嫩 正方畦画局 烟丛青夹径 百本 秀叶 列子居 管宁锄 浑提葱 献至尊 翠匀波 辘轳声 微润土融酥 雨叶绿凝畦 未许樊迟学 肥蔓新甲嫩 扫地苔痕绿 须假栽培力 宁容董氏窥 香韭翠茎长 开门野色青 还施灌溉功
68	桥	架海 浮河 千尺 利涉 饮马 截岸 五丈 岁月 雁翅 驱石 题柱 鹊阵 跨海 獭嗥 斩蚊 一条 济人 牵牛 插空 七星 轮蹄 虹形 应星 济川 雁行 横空 马陷 驰马 石杠 彩虹 南浦 虹腰 暮烟 大江 横截 乌鹊填 两岸翠屏 半轮璧月 七星横巨浸 栈道 文鶡 西溪 鳌背 秋渚 巨浪 高褰 鼋鼍驾 一条碧玉 千尺玉虹 半月应长津 鸭头新绿水 征人无病涉 雁行横月浦 时逢题柱客 雁齿小红桥 过客喜通行 虹影卧江流 不见脱輈人
69	樵径	披榛 接岭 叠石 穿林 携斧 山叟 岩畔 村夫 沿崖 羊肠 屈曲 绕折 日沉 樵牧 牛羊夕下 掩映三重远 负薪 牧童 林间 饁妇 近水 鸟道 崎岖 萦纡 月淡 斤担 鹿豕时游 萦回一线微 牧笛穿云过 峭拔云屏合 石危行又蹶 林深多鸟语 樵歌带月行 崎岖鸟道斜 苔滑立应难 地僻少人踪
70	衡山	灵台 芙蓉 鸟书 离宫 紫盖 祝融 荆镇 炎方 空洞 岣嵝 鹤舞 巨镇 朱陵 荧或火 火维 朱鸟 舜巡 竦杰 喷云 禹碑 遗字 连翼轸 炎帝宅 扶日月 神灵宅 韩城通 中峰最高 禹祷 巍峨 泄雾 神字 执书 接荆阳 赤灵台 镇干坤 山岳宗 李禄隐 远地皆见 云遮帝子宅 云梦开七泽 宫殿回朱鸟 危崖猿共啸 月过伏波祠 陪尾贯连山 旛幢下赤灵 悬瀑雁相冲
71	瀑布泉	穿岩 喷云 奔崖 挂岩 飞云 界道 飞空 千丈 残月 银箭 度岭 振鹭 千寻 越壑 溅月 注壑 击石 喷石 挂流 挂壁 一条 飞烟 琼珠 飞岩 飞龙 万象 入耳 直下 素练 云外 素垂 夜听 喷夏雪 挂碧峰 漂寒雨 千尺练 飞峭壁 惊人 长流 明珠 岩前 白挂 朝看 吼春雷 飞玉峡 驾远风 一条巾 挂危岑 听惊云梦 练挂千寻 怒派穿云泻 高疑银汉落 海风吹不断 下山犹直在 夏喷猿鹤浴 看爽骨毛 珠垂一派 寒声带月流 冷讶玉虹悬 江月照还空 到海得清无 秋射斗牛寒 色分青嶂直 声落白云高
72	庐山	岩花 石门 双关 香炉峰 琪树鹤 董仙杏苑 九江风浪 横岭侧峰 石笋 溪谷 千仞 瀑布水 石坛龙 白傅草堂 五老烟云 清风微雨 巉岩供客眼 岩花红雨落 树古思巢鹤 风雨助诗情 石笋紫烟生 坛高欲蛰龙
73	罗浮山	漂来 玉洞 合体 石壁 丹崖 黄金树 瘦藤古壁 清高疑插地 云昏螺黛浅 依着 石潭 倚空 云涛 碧涧 碧玉湾 老柏苍崖 孤瘦欲拿空 天远画图宽 鸟啼人不见 干坤共浮水 花落树犹香 岩壑尽凌空
74	药园	芝兰 三桠 名品 气润 蕙菊 九节 红英 苗肥 香气 云根 异品 旧种 百品 嫩苗 栽培 香风 馥郁 辨枝叶 年年品别 芍药梢头雨 成丛 异种 香苗 初移 千般 细蔓 浇灌 清露 芬芳 别根株 树树花红 牡丹枝上春 千丛皆异种 移根虽异种 露湿芳英翠 百品各殊栽 入剂有余功 风飘绿带香
75	边塞	金城 水井 沙场 黑山 天山 鸡塞 雁塞 酒泉 紫塞 青冢 沙碛 绳桥 貂裘 白草 日淡 花门 边马 古塞 寒沙 塞北 探骑 卧鼓 云南 秦关 狼蜂 毡帐 黄云 云悲 芦井 塞禽 长江 晓角 陇西 屯营 橐弓 汉北 汉壁 虎将 防秋 戍楼 击刁斗 鸡腿菜 黄花戍 塞沙万里 雁归沙草白 扬旌山色暗 行穿子城过 备夏 烟瘴 飞羽檄 马蹄薪 玉门关 晓角一声 鹘没陇云黄 吹角水声寒 却望女遥 边月随弓影 无风云出塞 胡霜拂剑花 不夜月临关
76	关隘	天险 襟带 设险 铁锁 玉门 紫气 弃繻 山势 地雄 咽喉 合符 泥封 函谷 黄尘 望气 地形 瞿塘 要路 控扼 知老子 今古战争 自当舟楫路 高谈先马渡 石城随击柝 舟楫欹斜处 剑阁 通津 西东 识终军 往来名利 应济往来人 未晓预鸡鸣 铁锁欲开关 鱼龙偃卧高
77	醴泉	愈疾 养老 地秀 晓溜 生肌 延年 天成 味醇 水精 嘉瑞 甘若醴 喷玉窦 色殊玉乳 石鏬酿成 洋洋甘若醴 清溜地翻玉 液吐虽由地 玉酒 甘浆 玉生肥 泄瑶池 味胜琼浆 野瓶盛出 湛湛冷如冰 甘浆石道饴 祥开本自天 金盘凝沆瀣 玉斝莹醍醐
78	藓径	沿蹊 斑斑 翠茵 林前 践履 雨余 萦石 屈曲 衬步 点点 青锦 雨后 铺锦 露湿 沿崖 萦迂 斑痕合 波涛痕 绕绕水仙发 软衬游人步 笋迸穿新绿 沿溪青色长 绿晕开 屐齿印 茸茸蛟客髯 轻留过客踪 花残衬落红 随地绿绞开
79	观涨	涛涌 怒声 石訇磕 地轴 裂岸 雪浪 鼍吼 怒涛 万壑 银山涌 谁辨牛马 浪翻 骇浪 奔驰 海门 际天 云涛 鲸奔 溅沬 千层 玉叠翻 应斗鲸鲵 下床高数尺 霄汉愁高鸟 蛟龙胡尔怒 海瘴连云起 拍碎涛奔雪 鼍吼兼天涌 倚杖没中洲 泥沙困老龙 鸥鹭更谁怜 江湖入市流 翻飞岸起花 鲸吞共海翻
<end>	8
<begin>	9	百官类
1	九门提督	勾陈 惊漏 坎飞 司辇毂 锦鞍时赐 提冲三卫 兰錡 鸣珂 缇骑 为爪牙 兰蕙成林 比列九卿
2	大理寺	廷尉 五辞 宽简 星法 曲笔 明罚 无屈 祥刑 三虑 公平 云司 深文 哀矜 不阿 官尊九寺 棘廷令望 从宽定律 正平纲纪 制刑惟允 定国重来 位重三章 犴狱仁风 处浊能清 科用文明 决狱皆平 释之再用
3	工司属	粉署 兰署 金马 高选 水部 杜着才名 白鹭同孤洁 金炉 金梯 水曹 剧曹 虞曹 蒋兼史职 秋波共渺茫
4	工部尚书	民曹 玄武 水利 起部 司空 屯田 城郭 白虹 彤管 赐剑 披九山 率四属 共工克谐 百揆使宅 山林 紫电 黄枢 委珠 别五土 制八轮 宏父定辟 四民是否
5	中书舍人	右垣 四禁戢 百子殿 标忠慎 西掖 七制知 万年枝 选文章 青琐闼 出纳丝纶 挥翰龙池 五花判事 紫薇伴直 一经传旧德 紫泥诏 发挥训诰 腾文凤藻 六押分明 红叶题诗 五字擢英才
6	六科给事中	黄扉 紫垣 直方 奉天书 白简 黄阁 纯白 拜琐闼 元素回天 任熙立德 宜学凤鸣 牵裾鸾渚 李藩批敕 郑众明经 宁惩马立 叩额龙墀
7	六部尚书	画省 文昌 中台 绛帻 黑轺 赐剑 跃龙 内史 天府 统六卿 称八座 擅三独 三家喉舌 少府 水苍 彤珥 委珠 骋骥 纳言 仙班 权万事 近三台 总六曹 文士枢机 荀令熏香 回天子车 郑公曳履 受东宫礼
8	太守	银章 铜府 卧阁 悬榻 饮水 守土 青绶 竹符 悬鞭 还珠 携琴 专城 朱旛 竹马 承流 虎幕 弹燕 挂鱼 受一钱 神雀降 拥群鹊 歌五裤 前龚黄 皂盖 满鞭 宣化 凤池 凿山 渡虎 卷五果 白马翔 坠飞蝗 麦两歧 后召杜 理庶绩 去攀辕 咏白苹 坐啸风高 白鹿夹轮 一天膏雨 一麾出守 醉翁亭上 典名都 殁奉祀 森画戟 催科政拙 黄龙守府 千里仁风 五马先驱 虚白堂中 声名天下重 汉节从分竹 落日双旌远 道济温公志 权分千里重 功业万方闻 刘鞭不用蒲 西风五马迟 忧深范老心 车饰两番荣
9	太常寺	容台 清选 礼院 银章 三拜 设几 典礼 献图 绵绝定仪 百日斋 殿号中华 难经伉伉 气象神仙迥 七祀 赐金 奉常 兼乐 乘舆亲拜 一官开口 楼名望省 德行堂堂 恩承雨露低 正名推五字 平生秉周礼 伶官诗必诵 贵仕抑三珪 投老奉龙旗 夔乐典犹稽
10	太仆寺	伏皂 通达 司舆 施缯 廉平 奉驾 路鼓建 隶六关 赞弓矢 策数表敬 乘舆箴 供五辂 监骐骥 蔬食明清
11	太医院	上士 药局 制食 良师 令丞 会时 和缓 燮理 用十全 大士箴 精勤按检 任崇国老 扁仓 和恒 和六饮 惠民安 次第门司 功懋调元
12	户部尚书	地卿 义苍 司会 屯政 内相 司农 食货 陈图 制国用 纷丝理 决河渠 着补服 民部户部 竹篷屏风 司徒 版使 仓储 展足 计军储 利刃虚 修武库 称好须 左曹右曹 朱衣犊鼻 人民土地 尚书主财 为民为国 书契版图 度支掌计 有会有稽
13	文选司	司列 清吏 先入 南宫眉目 小铨 名贤 稍迁 列宿参天
14	布政司	价人 方伯 开藩 虔共 桑麻 建行台 涤籀花 八月巡行 是若是力 六条行国 东西分陕 八命褒崇 建节 屏藩 保障 会户版 拥碧幢 九卿出领 来旬来宣 三载考功 出入褰帷 一州表率 薇堂映日 散百城膏雨 花殿行香 总庶政风云
15	光禄寺	三署 白马 四局 青霓 考德行 主殿中卫 杜能荐士 画屏人屈曲 不绶纶为草 颁令丞 典大宫珍 刘以明经 紫禁竹箫森 还司鼎用梅
16	刑司属	四雉 都官 司隶 津梁 擅文章 香阁除贤 五禁 比部 定刑 管键 勤职事 云楼选句
17	刑部尚书	迈种 司寇 爽鸠 丹笔 审刑 弼教 稽迟 咸中 秋官 木铎 白云 按宪 文明 柔软 超司秋典 制民五刑 惟民克外 歔欷决狱 不事严刑 掌邦三典 适重有本 慷慨廷争
18	吏部尚书	天官 选曹 三铨 品题 掌六典 隆资位 取清正 却金还人 宾客罕至 司上 吏部 四选 启事 爵群臣 统铨衡 先公忠 聚书不视 门馆无私 正谈风月 职重试功 体尚诸曹 辛勤牧马 持衡看藻鉴 铭着树人烈 惟捧帽箱 任严计吏 官分两院 审别飞鸿 听履上星辰 册书经国猷
19	考功司	考功 左曹 课吏 司绩 画鹤 敏识 非苏不可 权司贡举 裴諝挟印 翱翔画省 朱书 文明 得王遂清 谥核太常 平一谈经 稳步青云
20	行人司	建节 负弩 轺车 輶轩 万里 宵征 伏轼 玉节 牧羊 捧诏 金节 投笔 歌四骆 张旌 乘槎 驿骑 虎节 四方 远道 扬旌 绣衣 持斧 乘轺 玉符 据鞍 识双星 持汉节 辞凤阙 班超去 从天下去 抗节辞朔野 使节连双阙 奉扬天子命 朱绶为郎日 听胡笳 到鸡林 苏武留 看日边来 击楫渡湘江 天书下百蛮 慰达远人情 桃符立节年 地势虽悬隔 应传天语去 天威可远加 亲到越裳来
21	兵部尚书	夏官 圻父 正邦 西曹 六奇 掌九伐 五兵尚书 天官可隶 暗计兵储 法枢置弼 平国 南省 三略 统六师 司戌常伯 宰相时兼 可贪珍宝 樾荫思贤
22	巡城	卧虎 掌六条 从缇骑 督奸滑 巡郡县 扬鹰 董七郡 乘骢马 察公卿 领市师
23	侍郎	运筹 卧鼓 佐三杰筹 门风克继 蒋仲三留 参五戎府 本职增修 许将八事
24	侍郎	棘木 宰相才 杜献女 谏佛骨 金鸡 平反法 宽亡珠 斥伶人
25	侍郎	春署 赋瑞柳 挥毫紫阁 庭堆图史 二卿 取破麻 橐笔金章 榜辟礼闱
26	侍郎	珠柱 瑶林 风尘外 文昌二卿 榜列长名 镜分金阶 清白中 天官小宰 铨分流内 人如玉山
27	侍郎	右曹 太乙 小司徒 掌齿籍 益金仓 宝玉府 左户 文昌 少常伯 判本司 登宰执 神仙司 却赂秉均 宜号材臣 无献着直 讵堪伏猎
28	侍郎	受书 宰相望 典学 中书资
29	侍卫	期门 羽林 八校 中垒 长水 千牛 殿前 控鹤 虎头 紫身 金腰 矫矫 持幡 典宿卫 天仗司戈 力举六钧 秦能通衅 神策 御龙 猿臂 豹首 火额 赳赳 冠鶡 主折冲 玉墀执戟 巧穿七札 班取封侯
30	刺史	隼旟 松寺 嘉禾 衣锦 朱旛 高车 挂床 露章 帷裳褰 梦三刀 清见底 熊轼 兰堂 甘雨 赐袍 银印 运瓮 遗犊 叱驭 竹马迎 合万石 照无私 六条问事 甘雨随车 邢邵清风 卫森画戟 千骑临民 贪泉酌水 庾公明月 寝凝清香
31	宗人府	天族 宗正 地严 凤毛 桂阃 亲九族 赋棠花 宗臣 月卿 秋清 麟角 椒庭 应四星 庇葛藟 巩强宗 仰紏正 忠且慎 衮衣绣裳 仙源价庆图 别华冑 第贤能 冷而清 琼编瑶牒 玉牒金花轴
32	府尹	幢盖 玉麟 施鞭 法简 六卿士 豪强屏 银章 铜虎 破柱 吏严 三辅官 桴鼓稀 走马容 善溉田渠 拨烦有力 整顿神京 六军知惧 画眉媚 不施夏楚 宽严皆治 纲维赤县 五日休轻
33	府佐	别驾 推官 治中 半刺 端僚 别榻 绛鱼 疑谳 六百石 缇油轼 春满座 舒骥足 酌水明清 化鹤成仙 部尉 题舆 白马 雪冤 五色棒 曲翳车 月悬秋 赠佩刀 留佩见意 击蛇消异 才非百里 望属三公
34	东宫属官	三师 监抚 声和 崇贤 六傅 师资 形正 论德 总师 正始 中允 司经 智囊 论奕 礼乐修 辅弼置 通将略 染芝兰 器上白云 端尹 通诗 清班 洗马 宫体 赐绯 保师训 羽翼成 识朝仪 歌苜蓿 韵同明月 班同三舍 卫玠正人 来仪博望 将采春华 美尽一时 陆机文士 高步承华 毋忘秋实
35	按察司	书函 木铎 外台 绣服 理轮 法驾 总宪 犀带 英簜 輶轩 廉镇 朱旗 露冕 要金 扬矿 金章 假曲盖 兰亭绝唱 臬事时陈 五术观风 法严三尺 炎日冰霜 去襜帷 丹扆明箴 冤民是任 八条按俗 化治万民 春台衽席
36	郎中员外郎	玉冠 兰香宿省 李称庙器 百日掌纶 休源称独诵 锦窠 桦烛趋朝 刘是诗家 几回敲印 孔逿真仪曹
37	郎中员外郎	武库 坐粉闱 公务常修 宏暐诡言 牧司 居鸳列 驿钞增给 子琮暗对 拊床见称 掌武职勋官 持水知足 司地图镇戍
38	郎官	锦绁 胡粉 朝天 听漏 执戟 含鸡舌 直建礼 人迹少 青缣 香炉 直宿 题诗 翔廊 握兰英 奏明光 漏声寒 哀鸟上应 升沉各异 大官供宿膳 粉署花骢入 集雉飞迎 殿最靡常 侍女护朝衣 丹霄紫诰垂
39	宰相	日月 耳目 经纶 柱石 霖雨 弥纶 钧衡 黄麻 秉均 黄阁 绣裳 老凤 风云 股肱 鼎鼐 台星 盐梅 燮理 管钥 赤舄 补衮 黑头 绛服 卧龙 小车 堂老 槐宰 伊鼎 为舟楫 调玉烛 兼文武 宅百揆 善谋能断 金榜阴书 别墅 鼎臣 铉玉 传岩 作栋梁 覆金瓯 理阴阳 顺四时 应变守文 纱笼神护 吐哺下士 玉陛天颜近 咫尺亲龙衮 赫赫公台位 位应三星次 德望隆黄阁 启沃天颜侧 开阁招贤 金瓯帝命尊 从容步玉堂 潭潭相府居 躬调七政尊 谋谟赞紫宸 雍容玉殿中
